entropy_only,information_gain,kl_divergence,confidence_drop,semantic_entropy,ig_per_token,entropy_per_token,is_hallucinated,halu_type,model,task_type,composite,composite_v2
3.439383029937744,-0.4639510214328766,7.195453451346543,0.065511479973793,1.620844483375549,"[1.096726894378662, -2.8606715202331543, -0.06017351150512695, -0.49022436141967773, -0.35750436782836914, 1.4754157066345215, -2.1003527641296387, -2.917827606201172, -1.5073437690734863, -5.045664310455322, -4.985289573669434, -3.154069662094116, 3.576641082763672, -1.592052698135376, 0.46326351165771484, 1.1702144145965576, -2.3009581565856934, -1.8751788139343262, 4.123678207397461, -0.34122276306152344, -1.332343339920044, 1.4010155200958252, -4.992218494415283, -0.24077260494232178, -2.719802141189575, -0.5383045673370361, 1.4259719848632812, -1.0534429550170898, 2.697622776031494, 3.7026097774505615, -0.022334814071655273, -2.25882625579834, 3.3068695068359375, 0.3595712184906006, 2.113421678543091, -2.1298601627349854, 0.7014780044555664, 1.3489832878112793, 2.592742919921875, -2.2210915088653564, 1.4563257694244385, -0.6780352592468262, 2.1312155723571777, 4.51349401473999, -0.44019198417663574, -1.755157709121704, 1.7121691703796387, -3.939645290374756, -5.021640777587891, 1.4818170070648193, 1.5656696557998657, 1.4784917831420898, -3.7734832763671875, -2.9067294597625732, -2.9955458641052246, -1.7315988540649414, -0.07778668403625488, 2.0871894359588623, -4.93835973739624]","[6.674890995025635, 7.907937526702881, 6.5659074783325195, 5.2390360832214355, 4.990527629852295, 3.3488898277282715, 5.51326847076416, 5.30485725402832, 6.804266929626465, 6.984869956970215, 7.636592864990234, 6.434632301330566, 1.9485645294189453, 4.733731269836426, 5.128454208374023, 2.8796427249908447, 5.296462059020996, 3.245882987976074, 0.013754668645560741, 1.972521424293518, 1.3612579107284546, 1.4244239330291748, 5.510285377502441, 0.9773497581481934, 4.1600213050842285, 2.7518105506896973, 4.197232246398926, 4.509222030639648, 1.8510442972183228, 2.3793628215789795, 1.8783634901046753, 4.9336137771606445, 2.609180450439453, 2.241002321243286, 2.6012423038482666, 5.316420555114746, 2.4534554481506348, 4.252171516418457, 4.349489688873291, 2.91963529586792, 2.2734029293060303, 5.70448637008667, 0.6633787751197815, 0.014238560572266579, 2.5222067832946777, 4.060017108917236, 4.909387111663818, 4.646418571472168, 5.700416564941406, 2.2538514137268066, 1.7363566160202026, 3.2274956703186035, 5.746756553649902, 3.4759037494659424, 6.067380428314209, 3.2773451805114746, 3.0601396560668945, 2.7594172954559326, 6.896842002868652]",1,unsupported,mistral-7B-instruct,Summary,4.267602612709594,4.267602612709594
3.492738008499145,-0.2173354625701904,8.085669814734846,0.0232690665870904,1.551081895828247,"[0.9172091484069824, -2.8732528686523438, -0.3936338424682617, -6.132349014282227, -0.01668071746826172, -0.007250785827636719, -1.752469539642334, 0.8323135375976562, 0.4085838794708252, -1.636514663696289, 3.655463457107544, -1.541759729385376, 0.36884188652038574, -1.6789696216583252, 4.872528076171875, -2.715949535369873, -0.6227998733520508, 1.2016010284423828, -4.309968948364258, -4.578639984130859, 0.23009157180786133, -3.050718307495117, 3.091383457183838, -2.628467321395874, -0.5758576393127441, 0.8341317176818848, -0.602531909942627, 0.3662748336791992, -1.0622174739837646, 0.15134882926940918, -1.2209453582763672, 0.032791510224342346, 1.158837080001831, -0.14239978790283203, -2.570207118988037, -1.9860950708389282, -1.707448124885559, -2.5967512130737305, 1.0250401496887207, 1.8887852430343628, 5.896183013916016, 4.4650092124938965, -0.7223467826843262, 1.2525463104248047, -1.6692475080490112, 0.33440232276916504, 1.351762294769287, 0.2400960922241211, -5.428571701049805, -1.914570689201355, 0.16430377960205078, -2.357241153717041, -0.6009249687194824, 3.1714487075805664, -0.6217851638793945, -3.2083449363708496, 1.2487297058105469, -0.5037384033203125, 0.3144960403442383, -0.7163183689117432, 6.265552997589111, 5.541037559509277, 3.1648952960968018, 3.375466823577881, 3.194226026535034, -0.42060136795043945, 0.018828392028808594, -2.6192071437835693, -1.004615306854248, -3.2440855503082275, -1.1885483264923096, 1.2887578010559082, -1.886927604675293, -3.894838809967041]","[6.674890995025635, 7.907937526702881, 7.149666786193848, 7.561699867248535, 5.391948223114014, 4.314107894897461, 2.1933417320251465, 5.820223808288574, 3.218529224395752, 5.414081573486328, 1.7697761058807373, 5.134278297424316, 2.8015034198760986, 5.131662368774414, 0.8361072540283203, 5.925124168395996, 3.930030107498169, 0.7101092338562012, 6.355733394622803, 4.621335983276367, 5.153251647949219, 4.162572383880615, 2.705538272857666, 6.015471458435059, 6.679056167602539, 2.900433301925659, 3.973940372467041, 5.1660919189453125, 4.0197343826293945, 2.536837100982666, 5.961191654205322, 0.15183909237384796, 2.272928476333618, 5.58303165435791, 3.712564468383789, 3.927402973175049, 3.215623617172241, 5.721127033233643, 0.25452345609664917, 0.14786991477012634, 0.006987586617469788, 0.4815492033958435, 3.9816009998321533, 3.106478214263916, 2.3191606998443604, 3.1456267833709717, 1.1706809997558594, 3.3404381275177, 5.432031154632568, 1.923528790473938, 5.467522144317627, 5.8046979904174805, 3.9321787357330322, 2.7150707244873047, 3.926438570022583, 5.023146152496338, 3.3347043991088867, 3.305899143218994, 5.016212463378906, 3.6185479164123535, 0.22990158200263977, 0.15590713918209076, 0.020496463403105736, 0.7410093545913696, 2.5635182857513428, 0.6799191236495972, 4.049116134643555, 5.672477722167969, 3.6142070293426514, 3.7531774044036865, 2.7815165519714355, 4.380618095397949, 5.838076114654541, 5.889898300170898]",1,unsupported,mistral-7B-instruct,QA,4.694101827002659,4.694101827002659
3.218627691268921,0.8048313856124878,9.714196832407088,-0.1165302246809005,1.2188209295272827,"[0.6055130958557129, -2.5306930541992188, 4.099310398101807, 1.3809161186218262, 1.1048033237457275, 0.14054489135742188, -3.074159860610962, 1.4855074882507324, 1.9954545497894287, 0.6249518394470215, 0.672903299331665, -3.223792552947998, 4.469496250152588, -0.6547605991363525, -1.8583431243896484, -1.3154003620147705, 3.460101366043091, 2.077408790588379, -2.760749578475952, 0.5537488460540771, -4.355284690856934, 1.5320711135864258, -2.236985206604004, 3.57938289642334, -4.023116111755371, 1.6171603202819824, -0.09868347644805908, 2.1293792724609375, 4.783635139465332, 0.7558599710464478, 4.159343242645264, 2.5505876541137695, 1.7718626260757446, 2.573587417602539, 2.6465346813201904, 3.494612455368042, -0.5829141139984131, 3.2260355949401855, 1.0667394399642944, -2.606560707092285, -1.651543140411377, -3.211167812347412, 0.3655080795288086, -4.389651298522949, 0.7618253827095032, 3.01922607421875, 4.882147312164307, -1.5292341709136963, 5.451538562774658, 3.4015960693359375, 2.435213804244995, -0.48088309168815613, -3.7493209838867188, 4.459683895111084, 1.8873494863510132, 1.1692150831222534, -3.1109619140625, 3.4178318977355957, 5.257072448730469, 1.0782482624053955, -0.06611282378435135, 2.6250739097595215, -0.554286003112793]","[6.674890995025635, 7.907937526702881, 3.553205966949463, 3.8915343284606934, 1.6706576347351074, 4.850286960601807, 5.692907333374023, 2.136876344680786, 3.038278341293335, 4.188802242279053, 2.228588581085205, 3.427381992340088, 1.7362009286880493, 3.6838419437408447, 3.7209742069244385, 4.415403842926025, 2.5034725666046143, 1.4734798669815063, 4.970332622528076, 1.2644966840744019, 4.366818428039551, 4.09436559677124, 3.5792806148529053, 1.6487846374511719, 4.098843097686768, 1.6103644371032715, 1.1906687021255493, 1.3826829195022583, 0.37449002265930176, 1.1130952835083008, 0.4784597158432007, 0.30316999554634094, 0.3399082124233246, 2.2510857582092285, 2.40265154838562, 1.1585209369659424, 3.4954895973205566, 0.17497114837169647, 1.8871358633041382, 3.8763184547424316, 4.70095682144165, 5.756678104400635, 3.0529768466949463, 5.809538841247559, 0.6466982960700989, 0.845680832862854, 0.8697206377983093, 4.1137776374816895, 0.01877349428832531, 0.0004917845944873989, 0.006932402029633522, 0.4846072196960449, 3.7625105381011963, 0.013263355009257793, 4.0452199755236506e-05, 0.7303599119186401, 3.742504835128784, 0.017803307622671127, 0.00014138000551611185, 0.032974183559417725, 0.1132093220949173, 0.7580793499946594, 3.73477840423584]",1,unsupported,llama-2-7b-chat,QA,5.330811222607182,5.330811222607182
3.6475038528442383,-0.4753577709197998,7.230162696818174,-0.0038046853151172,1.621757984161377,"[0.9172091484069824, -2.5813937187194824, -4.508514881134033, -3.837509870529175, -0.6550979614257812, -3.5382606983184814, -0.7110118865966797, 2.283416271209717, -0.6214942932128906, 1.0283308029174805, -0.09950971603393555, -2.27932071685791, 1.7178311347961426, -1.5019519329071045, 0.1150064468383789, 3.8438897132873535, -1.8656229972839355, 0.40306520462036133, -2.348022222518921, -6.2328057289123535, 4.2118821144104, -1.4809155464172363, -4.321099758148193, -0.8827419281005859, 1.7444696426391602, 3.9440362453460693, 2.4274375438690186, 3.542609214782715, 2.0181822776794434, 2.2611186504364014, -2.3847217559814453, 1.3714574575424194, 0.006420612335205078, -2.7363080978393555, 0.14060091972351074, -3.332796096801758, -2.1008548736572266, -1.98344087600708, -1.2832744121551514, 1.8815608024597168, 2.854383707046509, -2.4131412506103516, 2.5844626426696777, -2.975780725479126, 1.1533229351043701, -1.2000031471252441, 0.1044912338256836, -1.1306345462799072, 1.2559404373168945, -2.7920279502868652, -2.554861545562744, -2.117434024810791, -1.2098803520202637, -0.7623696327209473, 1.161163091659546, -0.2834857702255249, -1.8066357374191284, -1.1936969757080078, 0.7082242965698242]","[6.674890995025635, 7.907937526702881, 7.259215831756592, 7.2646989822387695, 6.706452369689941, 6.571834564208984, 5.193390846252441, 4.55198335647583, 4.958754062652588, 5.070842742919922, 2.6534433364868164, 5.373554706573486, 3.494687080383301, 4.5117902755737305, 5.393452167510986, 2.832540512084961, 3.658399820327759, 5.049469470977783, 4.88857889175415, 7.863302230834961, 0.7346636056900024, 4.096286773681641, 6.238284587860107, 5.636695861816406, 2.3199148178100586, 1.4540917873382568, 0.28199368715286255, 0.3421119451522827, 2.070096492767334, 1.6896684169769287, 3.45690655708313, 0.12029016762971878, 2.9160501956939697, 7.365260124206543, 3.495908260345459, 7.705936431884766, 5.040148735046387, 6.910793781280518, 4.581586837768555, 2.600975513458252, 3.52762770652771, 4.998685359954834, 1.9103808403015137, 3.431072473526001, 3.0403106212615967, 5.22548770904541, 2.6376614570617676, 3.3807778358459473, 2.7118470668792725, 5.151745796203613, 6.369784355163574, 6.594359874725342, 1.2571288347244263, 4.353522300720215, 0.5911850929260254, 2.105069398880005, 2.1937642097473145, 2.978210210800171, 3.8533425331115723]",1,unsupported,gpt-3.5-turbo-0613,QA,4.335178353939347,4.335178353939347
3.8393070697784415,0.8991701602935791,10.953461385117128,-0.1810924410820007,1.1245180368423462,"[1.652864933013916, -1.0528459548950195, 4.688503742218018, 5.577306747436523, -0.5369443893432617, -0.977747917175293, 0.694688081741333, -1.6638861894607544, -3.6705048084259033, 1.4142155647277832, -3.1031229496002197, -3.2315402030944824, -1.6400189399719238, -0.7008938789367676, 1.5533634424209595, -1.0094914436340332, 2.7085845470428467, 1.042907476425171, -1.5137991905212402, -1.713698387145996, 2.297402858734131, 2.1024727821350098, 6.548077583312988, -2.0018630027770996, 2.0677194595336914, 2.4030585289001465, -2.028933525085449, 1.6814231872558594, -0.9629440307617188, 3.7754783630371094, 3.1470367908477783, 1.7851905822753906, 1.0548365116119385, -0.30919981002807617, 3.146223545074463, 1.7036892175674438, 1.7345633506774902, 0.6783359050750732, 4.624019145965576, -1.1841447353363037, 3.629743814468384, 3.341341495513916, -1.1795072555541992, 2.1972005367279053, 0.16391146183013916, 1.4105875492095947, -1.5192451477050781, 3.5428271293640137, 0.7499222755432129, -0.13934087753295898, 0.01624050736427307, 3.7627837657928467]","[6.674890995025635, 7.907937526702881, 3.885972499847412, 0.029396917670965195, 5.339047431945801, 7.680910110473633, 0.26497697830200195, 2.641960859298706, 7.402874946594238, 3.067744255065918, 6.191843509674072, 7.906219482421875, 6.318275451660156, 1.9062951803207397, 1.0822376012802124, 6.137337684631348, 0.18748369812965393, 3.4733898639678955, 6.009897232055664, 7.206480026245117, 2.504368782043457, 0.0012363079003989697, 0.002115077804774046, 4.113250255584717, 4.019214630126953, 0.0002387544809607789, 3.725566864013672, 0.46598386764526367, 5.2304487228393555, 0.36739403009414673, 0.9238880276679993, 0.3469996452331543, 1.1227447986602783, 2.829585552215576, 1.6290467977523804, 0.1616246998310089, 2.8250174522399902, 0.2431889921426773, 0.2584454417228699, 4.640419960021973, 0.6319720149040222, 0.5942357182502747, 3.857339382171631, 3.362403631210327, 0.04476324841380119, 1.298870325088501, 6.122596263885498, 0.8548198342323303, 1.2124043703079224, 6.235480308532715, 0.11598251760005951, 1.830296277999878]",1,contradictory,llama-2-7b-chat,Data2txt,6.071599924736299,6.071599924736299
2.3130669593811035,-1.0492640733718872,9.25185364420696,0.1253272742033004,1.4178941249847412,"[0.9172096252441406, -3.058661937713623, 0.9753856658935547, 1.8683714866638184, -4.746387481689453, -0.6204590797424316, -1.2776122093200684, -1.448781967163086, 0.44379138946533203, -2.1145682334899902, 2.2735376358032227, -1.4089419841766357, -0.004611968994140625, -2.92344331741333, -2.507721424102783, -0.6800163388252258, 2.376248359680176, -2.7601194381713867, 2.2768735885620117, -5.037290096282959, -2.1472039222717285, -3.3277931213378906, -2.591773509979248, -0.8692100048065186, -1.4839322566986084, 0.2552933692932129, -0.36307013034820557, 0.6621189117431641, -5.65229606628418, -4.64473819732666, -2.897207021713257, 2.6912975311279297, -3.657083511352539, -2.5439352989196777, 2.861274242401123, -0.5272688865661621, -0.34186506271362305, -2.118187665939331, -0.5649695992469788, -4.501988887786865, 2.1313228607177734, -4.922713279724121, -4.579444408416748, -0.5238825082778931, -0.7158384323120117, 0.2254537045955658, 1.2719371318817139, -2.45109224319458, 1.2933259010314941, -3.7099525928497314, -3.6668856143951416, -0.3982534408569336, 4.797640800476074, -1.2882213592529297, 3.5415866374969482, -0.5106945037841797, -2.4595577716827393, 0.8512603044509888, 1.6208144426345825, 1.16364586353302, -0.8482418060302734, -2.46140456199646, -3.8818581104278564, -2.7647504806518555, -1.3352947235107422, 4.776200294494629, -2.1067392826080322, 1.9880597591400146, 3.647430896759033, -4.280203819274902, -5.146142959594727, -2.4725818634033203, -3.939375400543213, 5.324201583862305, 2.9814136028289795, 1.4162999391555786, 0.42431074380874634, -0.7453141212463379, -4.879996299743652, -1.5745813846588135, -2.5741970539093018, -6.3745927810668945, -2.0813586711883545, -0.32840490341186523, -1.6525275707244873, 3.0394418239593506, -4.446575164794922, -4.178971290588379, -2.556241512298584, -2.114640474319458, 2.3734710216522217, -0.2592267096042633, -2.999882698059082]","[6.674890518188477, 7.90794038772583, 5.954628944396973, 4.0962605476379395, 4.757442951202393, 3.930508613586426, 4.030736446380615, 5.486753463745117, 3.4325385093688965, 4.803652763366699, 3.031313419342041, 3.3754329681396484, 2.7562203407287598, 4.53533935546875, 4.256115913391113, 0.7283269762992859, 2.0389089584350586, 3.8606700897216797, 2.762784004211426, 5.091543674468994, 3.6816751956939697, 3.855130672454834, 2.7500150203704834, 3.2499024868011475, 2.921814203262329, 1.0190550088882446, 2.0172739028930664, 4.07773494720459, 5.786578178405762, 4.740376949310303, 3.6954379081726074, 0.2892828583717346, 3.6600053310394287, 2.5536787509918213, 1.6673914194107056, 2.7213690280914307, 5.546943187713623, 5.858537197113037, 0.5729342103004456, 4.698903560638428, 0.6804246306419373, 4.981904029846191, 6.220825672149658, 2.397524118423462, 3.625894069671631, 0.0632195770740509, 1.5976405143737793, 4.568549156188965, 0.7546120285987854, 5.019901752471924, 5.938970565795898, 2.5793397426605225, 0.02127041667699814, 4.0106730461120605, 0.34203165769577026, 5.024672985076904, 4.4971089363098145, 1.8004790544509888, 0.030664868652820587, 0.218936949968338, 4.54692268371582, 4.613454341888428, 5.5540995597839355, 5.497000217437744, 4.501909255981445, 0.19966299831867218, 3.0796103477478027, 0.01914215087890625, 0.031064555048942566, 4.283620357513428, 5.157715797424316, 7.279601097106934, 5.548008441925049, 0.05038847401738167, 0.5396873950958252, 0.00017491541802883148, 0.2485971301794052, 4.241190433502197, 4.9179534912109375, 3.9531795978546143, 5.373147964477539, 6.379307746887207, 2.099052906036377, 5.180503845214844, 3.573052167892456, 0.4771784245967865, 4.462865829467773, 5.388350009918213, 4.976722717285156, 3.9534072875976562, 0.03772473335266113, 0.2655380964279175, 3.0162737369537354]",1,unsupported,mistral-7B-instruct,QA,5.1625023913159165,5.1625023913159165
3.927561521530152,-0.0623810514807701,7.931565618206715,-0.0263550542294979,1.5564308166503906,"[1.596081256866455, -0.6654191017150879, 3.449282646179199, 1.314504623413086, -2.134154796600342, 1.6971755027770996, -0.5770907402038574, -0.6365706920623779, -1.480576992034912, 0.32210588455200195, 2.7831122875213623, -0.22760725021362305, 0.3356971740722656, 1.4914770126342773, 1.412102460861206, -0.9695124626159668, -1.5592069625854492, -1.4012317657470703, 1.1490120887756348, -0.20790362358093262, -0.7146329879760742, -5.552262306213379, 0.19879579544067383, 4.089322090148926, -0.9732868671417236, 0.020324230194091797, 0.1830458641052246, 1.042109727859497, -4.659998416900635, -0.1317751407623291, -1.3884904384613037, -0.37297487258911133, -3.4942266941070557, -2.328472137451172, 0.6919683218002319, -4.506192684173584, 2.0806453227996826, 0.18885934352874756, -1.409390926361084, -1.6617863178253174, 3.666140079498291, -2.1466445922851562, -2.242645740509033, 1.7038183212280273, 1.434192180633545, -2.9928815364837646, 3.401886224746704, 4.759957313537598, 2.21748685836792, 1.8443386554718018, 0.14754295349121094, -7.443747043609619, -4.176096439361572, -2.2972662448883057, 4.632801532745361, 1.8243725299835205, 3.713702440261841, 1.3420841693878174]","[6.674890995025635, 7.907937526702881, 4.894895553588867, 4.660796165466309, 5.1722187995910645, 2.6887054443359375, 5.0260796546936035, 4.484030246734619, 6.644354343414307, 5.134737491607666, 0.10121035575866699, 2.8627326488494873, 4.091404914855957, 4.2407965660095215, 1.1668083667755127, 5.531816005706787, 5.254543781280518, 6.594051361083984, 4.2749924659729, 2.467151165008545, 5.781022071838379, 5.557713031768799, 4.30177640914917, 1.9767072200775146, 4.518211841583252, 3.7107720375061035, 4.699723720550537, 2.0271358489990234, 5.115606307983398, 2.1441915035247803, 4.096549034118652, 6.025320529937744, 3.5066046714782715, 4.985612392425537, 1.5428074598312378, 6.405067443847656, 2.229302167892456, 1.399639368057251, 6.101038455963135, 4.705567836761475, 0.39837634563446045, 6.530053615570068, 4.197705268859863, 4.9048380851745605, 5.225809097290039, 3.1221084594726562, 0.060436952859163284, 0.17775674164295197, 0.011593939736485481, 0.15276150405406952, 5.464994430541992, 7.955377578735352, 6.27821159362793, 6.1280927658081055, 2.234304904937744, 2.7021920680999756, 2.718165636062622, 2.4493629932403564]",1,contradictory,mistral-7B-instruct,Summary,4.685466235721933,4.685466235721933
2.652829170227051,-0.0326742231845855,9.476744536397067,0.0023599115666002,1.2510168552398682,"[0.6055135726928711, -2.530695915222168, 2.8369760513305664, -1.9391651153564453, -0.35024285316467285, -1.4108424186706543, 2.307507038116455, -0.2165818214416504, 1.1579527854919434, 0.08248353004455566, 5.105872631072998, 5.889837265014648, 2.426222801208496, -2.1499266624450684, 0.13301467895507812, 0.4240161180496216, -1.492130994796753, 4.206961154937744, -0.18595409393310547, -0.29587864875793457, -1.3451060056686401, 0.8105194568634033, 2.900765895843506, 3.5559957027435303, 3.6373178958892822, 2.8707375526428223, -2.150603771209717, -0.8635635375976562, 1.3083932399749756, 0.5314102172851562, -0.17896509170532227, 2.5575509071350098, -1.333594560623169, 0.9555407762527466, -0.3438381850719452, 1.2255667448043823, 1.2691607475280762, 4.94400691986084, 1.269832730293274, 0.6778161525726318, 1.6092172861099243, -0.1256864070892334, -0.9328680038452148, 1.7877625226974487, 3.1384801864624023, 3.9863057136535645, 0.7667325139045715, -1.000028371810913, 1.4414726495742798, 0.37802422046661377, -1.2425812482833862, 0.19408917427062988, -2.703462600708008, 0.09800834208726883, 0.6005429029464722, -1.6534749269485474, 0.02298569679260254, 1.5178320407867432, -1.5266797542572021, 0.05349457263946533, 2.7293004989624023, -0.1111135482788086, 0.03235841169953346, -1.1268235445022583, -2.6359524726867676, -3.4311256408691406, -1.7313835620880127, -1.055929183959961, 0.8280744552612305, -5.132954120635986, 1.0593934059143066, -1.7457563877105713, -0.9505996704101562, -2.692720651626587, -4.492536544799805, -2.3583312034606934, -1.0118563175201416, -4.488747596740723, -4.287614822387695, -0.25359344482421875, -3.8021256923675537, -4.069774627685547, 2.0091946125030518, -1.445814847946167, -4.147339820861816, -1.8102599382400513]","[6.674890518188477, 7.90794038772583, 4.815540313720703, 7.211615562438965, 3.125703811645508, 6.401674270629883, 0.3112405240535736, 2.9925038814544678, 5.693611145019531, 2.692094564437866, 1.3330340385437012, 0.40444445610046387, 2.223778247833252, 3.0895345211029053, 4.038091659545898, 1.4254809617996216, 1.912330150604248, 1.1243563890457153, 2.9217944145202637, 2.611095905303955, 1.3481833934783936, 3.0239334106445312, 2.7867302894592285, 0.7655308246612549, 1.6889393329620361, 1.1793335676193237, 3.8052515983581543, 3.2211813926696777, 2.082703113555908, 5.426853179931641, 3.371823787689209, 2.102928638458252, 3.7928338050842285, 0.492119699716568, 0.34696924686431885, 0.7642956972122192, 2.072920799255371, 0.6617287993431091, 1.0550283193588257, 3.250433921813965, 0.3734557330608368, 2.0464348793029785, 0.9383085370063782, 0.21907630562782288, 0.028349019587039948, 0.39471766352653503, 0.7280610203742981, 1.0005743503570557, 0.16384045779705048, 1.3362634181976318, 1.2745225429534912, 1.534118413925171, 5.072617530822754, 0.12079962342977524, 1.1619025468826294, 1.8264336585998535, 1.7782063484191895, 2.3036224842071533, 1.662204384803772, 1.0892608165740967, 1.6649140119552612, 3.1468238830566406, 0.05460786446928978, 1.1367853879928589, 3.9337449073791504, 3.655235767364502, 3.520244598388672, 3.8591465950012207, 0.24128976464271545, 6.115540504455566, 4.475856781005859, 2.2744503021240234, 5.485982894897461, 4.174259185791016, 5.527838706970215, 4.100987911224365, 3.7618539333343506, 5.5522589683532715, 5.147367477416992, 4.466189384460449, 4.446747303009033, 5.735101222991943, 0.06857022643089294, 3.696941614151001, 4.154991149902344, 3.3523263931274414]",1,contradictory,llama-2-7b-chat,QA,5.211052401802978,5.211052401802978
3.4910171031951904,0.3877063393592834,10.302061889622662,-0.1431093662977218,1.217506766319275,"[1.137125015258789, -0.698211669921875, 3.097736120223999, 7.8496294021606445, -0.04598808288574219, -2.860278606414795, 4.244843482971191, 4.674263954162598, -2.9930286407470703, -4.679512023925781, -0.5315866470336914, -1.6133770942687988, -1.6484928131103516, -3.8451991081237793, -2.120866537094116, -0.9436112642288208, -2.5328269004821777, 2.8341903686523438, 0.4536154270172119, -0.6801023483276367, -3.16552734375, 0.7341845035552979, 6.367645740509033, 2.3697426319122314, -3.9196434020996094, -1.811363697052002, 0.33817553520202637, -3.7267258167266846, -0.2914762496948242, 0.8892917633056641, 2.911802291870117, 0.5561189651489258, 3.539897918701172, 2.119626760482788, 0.9591474533081055, -0.2880363464355469, 3.892975330352783, 0.9906343221664429, 1.8711309432983398, -1.0455933809280396, 2.2114553451538086, 1.923044204711914, -2.5792856216430664, 0.2691307067871094, 1.9198044538497925, -2.6277687549591064, -0.8956587314605713, 0.13245314359664917, -1.1893136501312256, -6.465174674987793, 1.7545157670974731, 3.953622817993164, 0.9959774017333984, -2.5972349643707275, -1.2213854789733887, 2.349212169647217, -3.5242860317230225, 0.6439392566680908, 0.1177978515625, 1.613639235496521, -1.2457818984985352, 0.32439422607421875, 1.0697579383850098, 0.22955036163330078, 2.3851966857910156, 3.0245532989501953, -0.982813835144043, -1.4732661247253418, 4.515506744384766, 1.8535035848617554, 1.246006965637207, 2.1677069664001465, 3.8553290367126465, 2.5458123683929443]","[6.674890518188477, 7.90794038772583, 3.8859832286834717, 0.02939702197909355, 5.339059352874756, 7.680911064147949, 0.2649758458137512, 2.6419856548309326, 7.414917945861816, 6.55197811126709, 6.530945777893066, 6.9324798583984375, 7.79215145111084, 5.894972801208496, 2.121741771697998, 0.9459511637687683, 6.328444480895996, 0.28199005126953125, 2.6482887268066406, 6.818431377410889, 6.9898786544799805, 2.9194648265838623, 0.002499147318303585, 0.0010141406673938036, 3.944187641143799, 3.5028629302978516, 2.5543088912963867, 5.407602787017822, 4.73661470413208, 3.5329952239990234, 0.39619171619415283, 4.895359039306641, 0.42698362469673157, 0.5237383842468262, 5.157951831817627, 4.805022239685059, 0.006877711974084377, 1.734725832939148, 0.18514496088027954, 2.7614190578460693, 0.20149698853492737, 0.48072105646133423, 4.866446018218994, 0.567508339881897, 0.43432319164276123, 4.2253828048706055, 3.239750862121582, 0.0830029770731926, 1.608910322189331, 7.3465986251831055, 0.38476648926734924, 0.7627983689308167, 1.452308177947998, 5.943604946136475, 4.049294948577881, 0.44248688220977783, 6.180497169494629, 1.605039358139038, 4.344834327697754, 1.8902148008346558, 6.034148693084717, 2.0702879428863525, 4.208883285522461, 3.3934850692749023, 2.1565613746643066, 1.6733096837997437, 2.298835039138794, 3.4488320350646973, 0.22645264863967896, 1.2095972299575806, 2.6967718601226807, 0.020657392218708992, 0.9034237861633301, 0.021469339728355408]",1,contradictory,mistral-7B-instruct,Data2txt,5.744514012860285,5.744514012860285
3.887610673904419,1.0147117376327517,10.260499799150532,-0.2186243087053299,1.1524385213851929,"[1.7639341354370117, -2.5215840339660645, -3.7193615436553955, 4.4573798179626465, -0.6684713363647461, -2.099045753479004, 6.630979537963867, 1.7778337001800537, -3.00828218460083, 3.191405773162842, -1.5521087646484375, 3.229194164276123, -0.7162511348724365, 5.02918004989624, 5.309009075164795, -3.788454294204712, 1.6284730434417725, 2.849588632583618, -3.364875078201294, -2.6545581817626953, -1.2995760440826416, -1.4519503116607666, 4.341302871704102, 0.5756301879882812, 3.187283992767334, 2.8730568885803223, -1.1409587860107422, -0.966194748878479, 0.8780341148376465, 6.478130340576172, 1.364306092262268, 5.786362648010254, 1.8400262594223022, -0.23551440238952637, 2.5173778533935547, 4.759947299957275, 2.0781688690185547, 2.561305522918701, 2.0051321983337402, 5.235808372497559, 0.24510669708251953, 3.4288511276245117, 1.5469553470611572, 1.7737175226211548, -0.13551759719848633, 4.915781021118164, 2.348177194595337, -1.7812767028808594, 2.5024592876434326, 2.6126255989074707, 4.055034160614014, -6.237860679626465, -2.1268625259399414, -1.4298720359802246, 2.42934513092041, -2.6754157543182373, -0.5535464286804199, -3.310004234313965, -0.9013786315917969]","[6.674890518188477, 7.90794038772583, 3.8859832286834717, 0.02939702197909355, 5.339059352874756, 7.680911064147949, 0.2649758458137512, 2.6419856548309326, 7.414917945861816, 3.287360668182373, 4.687659740447998, 0.19525794684886932, 2.7262206077575684, 1.0931916236877441, 0.7512515187263489, 6.068130970001221, 0.2113247513771057, 3.4527952671051025, 5.495973587036133, 4.021647930145264, 2.235715627670288, 3.3500261306762695, 0.21745149791240692, 3.786728858947754, 0.2617678642272949, 0.936808705329895, 4.931454181671143, 1.9744055271148682, 1.349611520767212, 0.24772337079048157, 1.64337956905365, 0.4014737904071808, 0.2702213525772095, 2.6918282508850098, 0.6050158739089966, 0.4721274673938751, 3.946071147918701, 3.2743911743164062, 0.042313817888498306, 1.4236085414886475, 7.113730430603027, 1.8494302034378052, 3.1956841945648193, 1.285051941871643, 6.621283054351807, 0.003165109781548381, 2.115618944168091, 6.544426918029785, 0.03945673257112503, 1.8192753791809082, 0.4845520555973053, 6.371194362640381, 2.15248966217041, 4.147212982177734, 1.9102908372879028, 6.031805992126465, 2.48854660987854, 4.144482612609863, 3.290371894836426]",1,unsupported,gpt-4-0613,Data2txt,5.71980577851251,5.71980577851251
