entropy_only,information_gain,kl_divergence,confidence_drop,semantic_entropy,ig_per_token,entropy_per_token,is_hallucinated
4.07033109664917,1.0273785591125488,10.277342053881863,-0.21501368284225464,1.192236065864563,"[1.5146675109863281, -1.910193920135498, 3.9207189083099365, 5.9404754638671875, -0.5676445960998535, -0.8499822616577148, 5.83455228805542, 1.894728422164917, -5.684897422790527, -2.2278318405151367, -2.3055503368377686, -3.672922372817993, 4.27976131439209, 4.367835521697998, -6.225101470947266, 2.4638359546661377, 1.4589855670928955, -4.525925159454346, -2.1058058738708496, 3.1547164916992188, 3.6595916748046875, 0.8857760429382324, 0.9575214385986328, 4.381046295166016, -4.9024224281311035, 5.205390930175781, 3.0222907066345215, -3.3700435161590576, -0.5101203918457031, 5.397177219390869, 2.014606475830078, 4.675784111022949, 2.73301362991333, 3.3370251655578613, 1.4854146242141724, -2.409043073654175, 5.490490913391113, 1.9416368007659912, -2.446892738342285, -1.472071647644043, 4.506961345672607, 3.8978958129882812, -1.2174196243286133, 2.4971871376037598, -2.1703715324401855, -1.9324142932891846, 1.9267820119857788, 3.7766659259796143, -2.064363479614258, 1.519287347793579, 5.963778018951416, 1.1666581630706787, -2.3247451782226562, 4.525033473968506, 2.453831195831299, 4.152811050415039, -2.94759202003479]","[6.674890518188477, 7.90794038772583, 3.8859832286834717, 0.02939702197909355, 5.339059352874756, 7.680911064147949, 0.2649758458137512, 2.6419856548309326, 7.414917945861816, 7.035112380981445, 5.331987380981445, 5.721989631652832, 1.9443235397338867, 0.7108469009399414, 6.270310401916504, 0.1717694103717804, 3.0192172527313232, 6.315128803253174, 6.453164100646973, 2.3317317962646484, 1.647801399230957, 3.3500962257385254, 2.5910258293151855, 0.33208510279655457, 4.91473913192749, 0.24876433610916138, 0.7115929126739502, 4.802742958068848, 4.50213098526001, 0.0053070541471242905, 1.6930586099624634, 0.12738987803459167, 2.094209671020508, 0.1691325604915619, 0.41077911853790283, 4.690146446228027, 0.5830317139625549, 0.30681365728378296, 3.652583122253418, 3.214077949523926, 0.03346443921327591, 1.499139428138733, 6.65194034576416, 2.1949095726013184, 2.491006374359131, 2.780869960784912, 0.17059914767742157, 1.2796919345855713, 6.602998733520508, 2.199549674987793, 0.18136562407016754, 3.867413282394409, 6.497193336486816, 0.10930439084768295, 2.755868434906006, 0.717848539352417, 6.221981048583984]",1
3.58659029006958,0.5938379764556885,9.034352739302205,-0.14608216285705566,1.156605839729309,"[0.4764862060546875, -2.583496570587158, -1.282001256942749, 3.3878886699676514, -0.09716510772705078, -1.8648138046264648, 1.2515449523925781, 2.2045886516571045, -1.9806451797485352, 2.1231870651245117, -2.3774404525756836, -0.6995882987976074, -0.6064854860305786, 4.7471418380737305, 1.716017723083496, 5.852022647857666, 3.3587934970855713, -3.390747547149658, -3.5290331840515137, -5.512589454650879, 4.486088752746582, -0.5376564860343933, 0.011601895093917847, 2.435173511505127, 2.6001651287078857, 3.36932110786438, 1.8827910423278809, 3.8087661266326904, 1.1506576538085938, 0.5509734153747559, -0.07055950164794922, 0.7277297973632812, 0.8481016159057617, -0.5226719379425049, 4.1499104499816895, 4.059046745300293, 2.4353044033050537, 1.8808526992797852, 6.062242031097412, 1.7483842372894287, 1.8663058280944824, 1.476928472518921, -1.4220606088638306, -6.563359260559082, -0.4679684638977051, 1.6647679805755615, 3.476693630218506, -0.8851971626281738, 2.0695996284484863, -0.7230396270751953, 2.0360918045043945, 3.579685688018799, -2.8205597400665283, 2.6768016815185547, 4.178269863128662, -2.5866901874542236, 1.7294261455535889, -2.6610984802246094, 0.6291061639785767, 2.100454092025757, -3.522860288619995, 0.47457611560821533, 1.5970425605773926, 0.9941490888595581, -1.5586512088775635, -4.067845821380615, -1.1340062618255615, 1.5191197395324707, -1.3872928619384766, -3.173295497894287, 0.7975105047225952]","[6.674890518188477, 7.90794038772583, 3.8859832286834717, 0.02939702197909355, 5.339059352874756, 7.680911064147949, 0.2649758458137512, 2.6419856548309326, 7.414917945861816, 4.870526313781738, 7.174288272857666, 4.336767196655273, 2.251990795135498, 0.7934008240699768, 6.165777683258057, 0.19323676824569702, 3.300990343093872, 6.194372653961182, 6.500800132751465, 5.572844505310059, 2.0094432830810547, 0.5525655746459961, 0.01577506773173809, 3.0893044471740723, 3.430344820022583, 0.48427215218544006, 4.984896183013916, 0.3094991147518158, 0.8107447624206543, 5.331215858459473, 2.1826372146606445, 1.4728357791900635, 0.3024047315120697, 2.8407509326934814, 0.2147197127342224, 0.40867847204208374, 2.5685622692108154, 0.6124041080474854, 0.6224675178527832, 3.7531979084014893, 3.3244004249572754, 0.059920381754636765, 1.4755628108978271, 6.58446741104126, 4.004654407501221, 0.10084323585033417, 1.1318496465682983, 5.54064416885376, 1.198205590248108, 6.677615165710449, 0.09574232250452042, 1.8104562759399414, 6.366957187652588, 3.020972728729248, 0.4802846908569336, 6.4115729331970215, 2.1601784229278564, 4.295825958251953, 0.4204188287258148, 0.2226732075214386, 6.037952423095703, 1.5349456071853638, 0.1099165827035904, 1.5068520307540894, 1.8826696872711182, 5.766533851623535, 4.920952796936035, 2.826348304748535, 2.9040281772613525, 3.9657111167907715, 0.45446646213531494]",1
3.4877774715423584,0.5744960904121399,9.865312403440475,-0.0992315262556076,1.2292397022247314,"[0.4764862060546875, -2.891010284423828, -1.6586549282073975, 3.2535412311553955, -0.1686992645263672, -2.0404019355773926, 1.0242416858673096, 2.018991708755493, -4.0810441970825195, -0.2812001705169678, 1.285006046295166, 0.04261970520019531, 0.1627194881439209, 4.821684837341309, 0.8909177780151367, 4.457700729370117, 2.802548885345459, -3.2098450660705566, -2.3831839561462402, -1.3648743629455566, -1.2439062595367432, -1.1030620336532593, -3.103001117706299, 5.8550872802734375, -4.587270736694336, 2.9958555698394775, -0.1784764528274536, 3.0431935787200928, -0.2198934555053711, 6.622992515563965, 2.0758559703826904, 1.473193883895874, 3.1988775730133057, 3.9547178745269775, -0.42087721824645996, -2.663907051086426, 1.0274379253387451, 1.8776367902755737, 0.6158003807067871, 2.6097986698150635, 2.9585468769073486, -1.2371245622634888, -1.9450640678405762, 5.838759422302246, 2.6161675453186035, 1.3996585607528687, 0.18067407608032227, 3.790424346923828, 4.237522125244141, 3.8784139156341553, -4.21085786819458, 0.8258814811706543, 1.2223129272460938, -3.000701904296875, -0.11765384674072266, -4.28971004486084, -1.3047502040863037, -3.634633779525757, -0.20637869834899902, -3.716320037841797, 2.354552745819092, 2.562049150466919, 1.7530748844146729, 1.2941572666168213, 1.1056468486785889]","[6.674890518188477, 7.90794038772583, 3.8859832286834717, 0.02939702197909355, 5.339059352874756, 7.680911064147949, 0.2649758458137512, 2.6419856548309326, 7.414917945861816, 3.5991299152374268, 4.667181015014648, 4.016545295715332, 1.4039063453674316, 0.8083109855651855, 6.266889572143555, 0.17713962495326996, 3.0141639709472656, 6.163058280944824, 6.558218955993652, 3.9975059032440186, 3.3974006175994873, 2.9077117443084717, 3.129779815673828, 0.29564863443374634, 4.975553035736084, 0.2718007266521454, 0.5571262240409851, 3.293098211288452, 3.7057483196258545, 0.005376970861107111, 1.5237717628479004, 0.09777509421110153, 1.4785749912261963, 0.20014172792434692, 0.4348997473716736, 3.6578292846679688, 0.49358856678009033, 0.30496272444725037, 3.2866647243499756, 2.7495429515838623, 0.04076746106147766, 1.5010290145874023, 6.271877288818359, 0.1379232555627823, 0.7502128481864929, 1.2484327554702759, 5.875307559967041, 2.567615032196045, 0.15976911783218384, 2.3226029872894287, 6.19224739074707, 3.918745994567871, 0.5447136163711548, 6.076155662536621, 2.299572467803955, 4.307387351989746, 1.7821935415267944, 5.791167259216309, 2.726850748062134, 4.120845317840576, 3.079568386077881, 1.6371715068817139, 1.3165574073791504, 2.7697174549102783, 2.6457645893096924]",1
3.3567214012145996,-0.18857505917549133,8.984917568987694,0.06281203031539917,1.5546557903289795,"[1.291109561920166, -1.7627954483032227, 2.366321563720703, 1.3247780799865723, 0.6000404357910156, 4.843073844909668, -0.5653772354125977, 0.03897666931152344, -3.4228310585021973, 0.3249697685241699, 2.0862820148468018, -3.141054630279541, -0.3009941577911377, -3.0694167613983154, -5.055503845214844, -1.7191798686981201, -1.7505874633789062, 0.09648466110229492, 5.659323215484619, 0.8128875494003296, 2.059999465942383, -0.08001995086669922, -1.3619663715362549, 2.6012442111968994, 0.9910821914672852, 0.45905840396881104, 1.4970686435699463, 1.5173861980438232, -2.179989814758301, -2.085160732269287, 0.44318628311157227, -0.9885029792785645, -1.7121809720993042, 0.08466887474060059, 3.7009449005126953, 2.928201675415039, 1.6151928901672363, 5.196266174316406, 0.16101378202438354, -1.0952849388122559, -5.140763282775879, -1.5347459316253662, -4.475243091583252, 1.3318262100219727, 3.8063411712646484, 0.9101381301879883, 0.19796323776245117, 1.7686262130737305, 0.83746337890625, -3.3640708923339844, -2.105546712875366, -2.3302886486053467, -3.3152832984924316, -3.63185715675354, 0.18360400199890137, 2.8233540058135986, 1.0990701913833618, 0.607874870300293, 0.7505290508270264, -3.2381951808929443, -3.9498515129089355, -6.46575927734375, -0.5359606742858887, 0.6777475476264954, 1.0602836608886719, 0.9332787990570068, -3.874772548675537, -2.8321762084960938, 4.386021137237549]","[6.674890995025635, 7.907937526702881, 4.001051425933838, 2.986746311187744, 5.308916091918945, 1.292297601699829, 6.191892147064209, 1.4103610515594482, 5.041116714477539, 2.007160186767578, 2.3875463008880615, 7.479615211486816, 2.4401369094848633, 5.84267520904541, 6.643821716308594, 4.090560436248779, 6.103061199188232, 4.355950355529785, 0.4918004870414734, 0.4594172239303589, 2.260619640350342, 4.307862281799316, 3.6908366680145264, 0.596304178237915, 3.029146194458008, 1.315964937210083, 2.4380550384521484, 2.9765560626983643, 4.844992637634277, 5.2247161865234375, 4.299694061279297, 5.509222030639648, 3.6285693645477295, 2.5222818851470947, 1.8270753622055054, 0.7717001438140869, 4.59102725982666, 0.9485554695129395, 0.1554819941520691, 4.6319403648376465, 6.381617069244385, 4.521411895751953, 5.78961181640625, 2.142559289932251, 1.5369930267333984, 2.6088578701019287, 4.033174514770508, 5.190452575683594, 2.236847400665283, 4.039983749389648, 2.157780170440674, 2.33520770072937, 3.353692054748535, 3.63527250289917, 1.402069091796875, 3.558588743209839, 1.7084542512893677, 2.4504165649414062, 2.8760602474212646, 3.4844653606414795, 3.9549145698547363, 6.523739814758301, 5.123830795288086, 0.002529362216591835, 5.010519027709961, 2.192636251449585, 4.932882785797119, 6.058098793029785, 2.695225238800049]",1
3.2552273273468018,0.27100470662117004,10.352831306627818,-0.10424685478210449,1.2356051206588745,"[1.4017744064331055, -2.733157157897949, 0.674079179763794, 5.1788763999938965, 1.6370353698730469, -3.552615165710449, 4.634131908416748, 0.49010157585144043, -5.061115264892578, -0.8482339382171631, -3.970120906829834, -0.4128148555755615, 0.6479264497756958, -4.261988639831543, 4.240793704986572, -3.3978068828582764, -0.9531798362731934, -4.249784469604492, -0.7374353408813477, -3.6794238090515137, -1.1407008171081543, 0.5228695869445801, 1.6820344924926758, 1.060842752456665, 0.17160075902938843, -3.7598519325256348, -0.2640760838985443, 1.5420233011245728, 0.7844419479370117, 3.567138433456421, 2.6885433197021484, 2.5125532150268555, -1.0730767250061035, 1.3883037567138672, 1.91892409324646, -2.186661958694458, 1.3521170616149902, 3.428955554962158, -0.09319114685058594, 1.4495599269866943, 1.6235840320587158, 1.6393399238586426, -4.20172119140625, 1.0790719985961914, 0.17341351509094238, -3.8593971729278564, 0.900152325630188, -0.49741578102111816, 1.9547860622406006, -5.264314651489258, -0.8605400323867798, -0.3309183120727539, 1.2118620872497559, -0.5790600776672363, 3.4527618885040283, -0.7344508171081543, -1.548093318939209, -1.502278208732605, 0.22301530838012695, 3.1688361167907715, -1.3157920837402344, -0.09155988693237305, 3.1418235301971436, -0.07042169570922852, 4.020390033721924, 4.028200149536133, 2.3080337047576904, 3.695125102996826, 2.5434224605560303, 4.063085079193115]","[6.674890518188477, 7.90794038772583, 3.8859832286834717, 0.02939702197909355, 5.339059352874756, 7.680911064147949, 0.2649758458137512, 2.6419856548309326, 7.414917945861816, 3.8843891620635986, 5.5846476554870605, 2.9920945167541504, 0.8982763290405273, 6.2669677734375, 0.20320864021778107, 3.411175489425659, 6.1887712478637695, 6.525182247161865, 7.157886028289795, 6.938446521759033, 6.571367263793945, 4.09959077835083, 3.4026331901550293, 2.999857187271118, 0.5582446455955505, 4.263595104217529, 0.34119901061058044, 1.0517820119857788, 3.6775941848754883, 1.9658896923065186, 1.8605855703353882, 0.26964902877807617, 3.2630443572998047, 0.43376094102859497, 0.5342164635658264, 2.6739909648895264, 0.6223779320716858, 0.7941961288452148, 3.9363741874694824, 3.5813047885894775, 0.06763152778148651, 1.5926384925842285, 7.213563442230225, 0.9135141968727112, 3.432778835296631, 6.369573593139648, 0.28966739773750305, 1.771140217781067, 0.44151371717453003, 6.074042797088623, 2.031362771987915, 4.3859124183654785, 2.0469107627868652, 6.180263042449951, 2.5796449184417725, 4.292819976806641, 3.5387513637542725, 1.6948082447052002, 1.729043960571289, 2.8116116523742676, 2.9256110191345215, 0.3033410906791687, 1.3070175647735596, 2.7235937118530273, 0.022207053378224373, 0.9829244613647461, 0.01923230104148388, 0.5342193841934204, 1.7978270053863525, 0.030041441321372986]",1
3.8201377391815186,0.384678453207016,6.8152137033401,-0.040522485971450806,1.5642801523208618,"[0.9172091484069824, -2.6405982971191406, 2.5065441131591797, -3.1744771003723145, 2.4535183906555176, -0.29882192611694336, 1.224057674407959, -2.7301483154296875, 3.876699209213257, 0.5116441249847412, 0.46861839294433594, -3.6327743530273438, 1.1656103134155273, -1.6637349128723145, -5.288907051086426, 2.2805159091949463, -2.732344627380371, 0.876589298248291, -2.3372750282287598, -0.16518354415893555, 0.21067523956298828, 0.9623088836669922, -1.185887336730957, 2.2091705799102783, -0.24681329727172852, 3.261596918106079, 2.700990676879883, 1.807636022567749, 0.5699539184570312, -0.5419096946716309, 0.29853296279907227, -0.22218108177185059, 0.649092972278595, 3.371236562728882, 3.571676731109619, 2.074950695037842, -0.09737753868103027, 0.8864696025848389, -4.535738945007324, 2.225334882736206, 1.9668807983398438, 4.955904960632324, -0.46534061431884766, 2.862107038497925, -1.2706241607666016, 1.241711139678955, 1.2528815269470215, -1.0426502227783203, 1.418044090270996, -2.013995409011841, 2.0929105281829834, -1.1623775959014893, 2.4276444911956787, 4.114402770996094, -2.5762641429901123, 0.3101367950439453, -0.7097737789154053, 0.7284345626831055, -4.027767658233643, -0.913625955581665, -0.43509387969970703, 5.5100603103637695]","[6.674890995025635, 7.907937526702881, 4.815537929534912, 5.466024398803711, 2.9260659217834473, 2.5788047313690186, 4.727602005004883, 5.655611038208008, 1.421189546585083, 3.61513352394104, 5.269920349121094, 5.646722793579102, 4.352033615112305, 4.105252265930176, 5.346901893615723, 0.2759036421775818, 5.831772804260254, 3.1157169342041016, 5.220954895019531, 5.950268745422363, 3.1580018997192383, 2.0539040565490723, 5.753580570220947, 3.8651621341705322, 5.364271640777588, 1.0195038318634033, 2.2052292823791504, 1.6401903629302979, 2.3248167037963867, 4.852062702178955, 2.4435155391693115, 4.15708589553833, 0.7676061987876892, 1.6716749668121338, 1.1050071716308594, 3.8298258781433105, 3.116119623184204, 2.794914484024048, 4.597554683685303, 0.7152734398841858, 3.5987133979797363, 0.09356148540973663, 2.6215555667877197, 2.598050355911255, 2.881490707397461, 2.8897695541381836, 4.311216354370117, 4.417876243591309, 4.064823150634766, 5.535817623138428, 2.0761168003082275, 4.570518493652344, 1.4101741313934326, 0.22568613290786743, 3.227627754211426, 1.7954976558685303, 3.0221211910247803, 2.850186824798584, 4.893324375152588, 2.7053275108337402, 3.971345901489258, 0.8981211185455322]",1
3.4845235347747803,0.4334173798561096,10.777932276491258,-0.11927333474159241,1.178712010383606,"[1.8777809143066406, -1.334829330444336, 1.215663194656372, 5.2087578773498535, 1.864759922027588, -3.6484575271606445, 2.044848918914795, 2.931347131729126, -5.031675815582275, -5.223258018493652, -3.2692389488220215, 0.1697988510131836, 3.531768798828125, -3.7933967113494873, 4.94205379486084, 1.40885591506958, -6.128791332244873, -1.860544204711914, -3.3201229572296143, -3.180809736251831, 2.0917012691497803, 2.5655570030212402, -3.321275234222412, 5.3434882164001465, 3.6129870414733887, -5.5504536628723145, -2.1183550357818604, -0.22753798961639404, 4.708831310272217, 3.089254856109619, 4.275669574737549, -0.22892923653125763, 2.753880023956299, 3.199042797088623, 2.695044994354248, 0.10434436798095703, 1.2281467914581299, 3.1493887901306152, 2.8396472930908203, -0.9046545028686523, -3.7583975791931152, -0.6256614327430725, -2.8300130367279053, 4.216070652008057, 2.9042515754699707, -4.749682426452637, 2.1861441135406494, 2.7287323474884033, -5.572789669036865, 3.375546932220459, 1.4945957660675049, 0.8123419880867004, -3.0909268856048584, 2.7734732627868652, -1.16302490234375, 3.6430628299713135, 5.182393550872803, -3.3379132747650146, 2.644442319869995, 2.433457612991333, -0.537933349609375]","[6.674890518188477, 7.90794038772583, 3.8859832286834717, 0.02939702197909355, 5.339059352874756, 7.680911064147949, 0.2649758458137512, 2.6419856548309326, 7.414917945861816, 7.915485382080078, 4.662965774536133, 1.9702339172363281, 0.8323591947555542, 6.400758743286133, 0.20573128759860992, 2.996671676635742, 6.259479522705078, 7.026131629943848, 5.933353424072266, 3.2124624252319336, 3.3348190784454346, 0.3629955053329468, 4.501351356506348, 0.26429998874664307, 0.8332794904708862, 5.563197135925293, 2.141150951385498, 1.3531951904296875, 0.1726226806640625, 2.203303337097168, 0.45015227794647217, 0.3632931411266327, 2.506378173828125, 0.6553671956062317, 0.49054908752441406, 4.294687271118164, 3.0819919109344482, 0.049001794308423996, 1.4559006690979004, 7.165899753570557, 5.421403408050537, 1.2113919258117676, 5.608223915100098, 0.601412296295166, 1.801437497138977, 6.133877754211426, 1.0290133953094482, 1.604475736618042, 5.590083122253418, 2.091993808746338, 1.3829116821289062, 0.5589213967323303, 6.619919776916504, 1.530755639076233, 4.346958160400391, 0.3673936426639557, 0.14951124787330627, 6.112233638763428, 1.724391222000122, 0.08799265325069427, 1.6440412998199463]",1
3.6659700870513916,0.12163539230823517,10.188987782507231,-0.03208786994218826,1.3558566570281982,"[1.6917285919189453, -0.5620436668395996, 3.8911869525909424, 8.795265197753906, 1.606884479522705, -0.5809793472290039, 3.540717840194702, 2.083942174911499, -2.0731945037841797, 0.8294916152954102, -0.37528371810913086, -2.6861088275909424, -5.187160491943359, 1.3331761360168457, -3.0775437355041504, -3.3817062377929688, 0.9786014556884766, 4.140636444091797, -4.129647254943848, 4.102506160736084, -1.8779841661453247, -3.2588679790496826, -0.3413667678833008, -2.4783997535705566, 0.8037145137786865, -1.5630452632904053, 3.021169424057007, -1.2671003341674805, -4.140624046325684, 2.6387739181518555, 5.07828950881958, -1.9047460556030273, 4.694936752319336, 3.1763172149658203, -5.288662910461426, 0.7491264343261719, 3.128577470779419, 1.374794840812683, 5.834505081176758, -1.1215474605560303, 5.185533046722412, -0.18634383380413055, -4.650294780731201, -0.11126759648323059, 4.251875400543213, 2.3439385890960693, -2.3737545013427734, -0.049080826342105865, 0.5813745260238647, -2.873971700668335, -0.210078626871109, -2.940654993057251, -0.5631089210510254, 3.5402655601501465, 2.3048861026763916, -6.277121067047119, 0.10161495208740234, -4.047713279724121, 2.703190565109253, 0.6656712293624878, -6.160223484039307, -2.02693510055542, 4.845972537994385, 0.9476091861724854, -2.6721343994140625, -2.499640464782715]","[6.674890518188477, 7.90794038772583, 3.8859832286834717, 0.02939702197909355, 5.339059352874756, 7.680911064147949, 0.2649758458137512, 2.6419856548309326, 7.402874946594238, 5.987781047821045, 5.660141944885254, 5.692404747009277, 7.574398040771484, 4.293134689331055, 6.778923034667969, 3.5492184162139893, 1.9541821479797363, 1.0863895416259766, 6.245089530944824, 0.219278022646904, 3.3602194786071777, 6.091255187988281, 6.825538635253906, 7.089324474334717, 3.1700546741485596, 3.243194580078125, 3.4788310527801514, 5.970460891723633, 4.970010280609131, 2.203859806060791, 0.32743632793426514, 5.513876914978027, 0.5367634296417236, 0.6347761154174805, 5.3970842361450195, 4.550332069396973, 0.007723395712673664, 1.6009618043899536, 0.21335068345069885, 2.100464105606079, 0.2277090698480606, 0.2458115518093109, 4.65208625793457, 0.6048651933670044, 0.19160011410713196, 3.340492010116577, 2.9283766746520996, 0.05202722176909447, 1.3554296493530273, 6.551668167114258, 0.24072781205177307, 2.9908852577209473, 6.270071029663086, 0.5107846260070801, 1.5953919887542725, 6.354317665100098, 3.032963514328003, 6.370530128479004, 1.9426839351654053, 1.670911192893982, 6.671220302581787, 4.626341342926025, 0.7497533559799194, 1.8458912372589111, 6.017389297485352, 4.731678485870361]",1
3.456801652908325,-0.5291692614555359,6.844935530110409,0.07535652816295624,1.6284235715866089,"[1.4524779319763184, -0.6283960342407227, -3.486274242401123, -1.5253911018371582, -1.4765510559082031, -2.080331325531006, 0.3028712272644043, 0.28236865997314453, -4.173821449279785, 1.9307441711425781, -2.2709202766418457, 1.1709786653518677, 3.183743476867676, -4.986329555511475, 0.9201679229736328, 0.7514888048171997, 0.8499000072479248, -4.044065475463867, -0.6836826801300049, -0.24569463729858398, -1.9990946054458618, 1.544241189956665, -0.2097456455230713, -2.9812698364257812, 0.0028693675994873047, 1.0511012077331543, -0.8020591735839844, -2.5027666091918945, -1.9108161926269531, -2.604450225830078, -0.08652639389038086, 3.3198812007904053, -0.17132568359375, 2.199068784713745, -2.162353515625, 1.7077710628509521, 1.6118583679199219, -3.525310516357422, 1.351717472076416, -4.210174083709717, 2.7743451595306396, 2.704333782196045, -1.4605803489685059, 2.747819423675537, 3.5331406593322754, 4.261404037475586, -0.2941298484802246, -2.743051052093506, 1.8531527519226074, -4.267366409301758, -3.258420944213867, -1.1557960510253906, 1.5599615573883057, -1.2984683513641357, -4.387134552001953, -4.178920269012451, -1.4188367128372192]","[6.674890995025635, 7.907937526702881, 8.457052230834961, 6.710989952087402, 5.673841953277588, 5.489889621734619, 4.597206115722656, 5.561486721038818, 6.131662368774414, 2.080641269683838, 3.589845657348633, 1.6700125932693481, 3.612104892730713, 6.888082981109619, 1.6574227809906006, 1.4892808198928833, 2.505056619644165, 4.070568084716797, 4.372291088104248, 2.706731081008911, 2.368361711502075, 2.0812690258026123, 3.764951229095459, 4.837914943695068, 2.36077880859375, 2.856088161468506, 5.648977279663086, 4.376713752746582, 6.363217353820801, 3.964507579803467, 4.234126091003418, 2.5893023014068604, 4.547699928283691, 2.67395281791687, 2.8855528831481934, 1.377924919128418, 5.02308988571167, 6.018073081970215, 3.8248534202575684, 4.597081184387207, 2.157317876815796, 3.353233814239502, 5.900553226470947, 0.20659588277339935, 0.7351880669593811, 1.838010549545288, 4.31845235824585, 3.4795174598693848, 2.299252510070801, 4.654340744018555, 7.378236293792725, 5.148852825164795, 2.498445749282837, 1.6212477684020996, 4.901274681091309, 5.823521137237549, 2.644848108291626]",1
3.4069457054138184,-0.24336640536785126,6.6577076600558724,-0.003971039317548275,1.445251703262329,"[0.6055130958557129, -2.5306930541992188, 1.1869239807128906, -0.781702995300293, -0.3618285655975342, -0.6227121353149414, -2.0476486682891846, -1.9783647060394287, 3.8039979934692383, 3.068087100982666, 0.7789068222045898, -1.8738495111465454, 3.471576452255249, -3.6374738216400146, -4.01213264465332, -0.5353277921676636, -7.717458248138428, -0.32988548278808594, -0.20749235153198242, 2.971684455871582, 1.7795214653015137, -3.1244728565216064, -2.1012463569641113, -0.17673635482788086, 5.265774250030518, -1.2046709060668945, -1.2929556369781494, -4.365490913391113, -2.5843515396118164, -3.6855125427246094, 0.9744930267333984, -1.368086338043213, -4.335268497467041, 1.8533622026443481, 1.208348274230957, 0.3118305206298828, 2.5836877822875977, -3.820258617401123, 5.4050517082214355, -1.50014328956604, -4.123682498931885, 1.685086727142334, -5.075257778167725, -2.3191189765930176, 1.1048095226287842, -1.1809263229370117, -0.6766824722290039, 1.837908148765564, 0.8777439594268799, 0.5809669494628906, -1.8264838457107544, 4.645986557006836, 1.0123205184936523, 0.37391185760498047, -2.5726776123046875, 1.7500152587890625, 1.6318786144256592, -2.418696165084839, 2.520467758178711, 5.082529544830322, 2.1831629276275635, -1.5111192464828491, 1.692071557044983, 1.8183318376541138, 1.304237723350525, 1.3977502584457397, -5.1730780601501465]","[6.674890995025635, 7.907937526702881, 6.465592384338379, 6.0541534423828125, 3.137289524078369, 5.61354398727417, 4.666396141052246, 4.754286766052246, 1.656492829322815, 2.6286258697509766, 3.0154378414154053, 3.278451681137085, 2.5074684619903564, 4.080175876617432, 6.932615756988525, 2.514641761779785, 7.764211177825928, 5.895915985107422, 1.3633266687393188, 3.6703500747680664, 4.253614902496338, 6.331205368041992, 3.7249059677124023, 4.972287178039551, 1.3711580038070679, 5.48676061630249, 4.553395748138428, 4.7221856117248535, 5.077846527099609, 6.938638687133789, 1.773085355758667, 5.365631580352783, 6.419661998748779, 0.8202496767044067, 3.225358009338379, 2.97102952003479, 2.3039979934692383, 6.223318099975586, 0.07990475744009018, 4.789069175720215, 4.556803226470947, 4.54159688949585, 5.111339092254639, 7.081051826477051, 3.4391262531280518, 3.292719602584839, 3.62399959564209, 1.842194676399231, 2.7846133708953857, 2.1339988708496094, 2.4514129161834717, 0.43588876724243164, 3.344973087310791, 3.8156023025512695, 3.094619035720825, 1.2634673118591309, 2.271521806716919, 3.8255867958068848, 0.5075806379318237, 0.043600182980298996, 0.016193173825740814, 3.4034152030944824, 1.2592583894729614, 1.9915796518325806, 0.1226140633225441, 1.155053973197937, 5.175984859466553]",1
